Ensembl_id,Human_gene,HGNC_id,Fly_gene,FBgn
ENSG00000276950,GSTT4,HGNC:26930,GstD6,FBgn0010042
ENSG00000276950,GSTT4,HGNC:26930,GstD3,FBgn0010039
ENSG00000276950,GSTT4,HGNC:26930,GstD10,FBgn0042206
ENSG00000276950,GSTT4,HGNC:26930,GstE7,FBgn0063493
ENSG00000276950,GSTT4,HGNC:26930,GstE5,FBgn0063495
ENSG00000276950,GSTT4,HGNC:26930,GstE10,FBgn0063499
ENSG00000276950,GSTT4,HGNC:26930,GstD8,FBgn0010044
ENSG00000276950,GSTT4,HGNC:26930,GstO3,FBgn0035904
ENSG00000112232,KHDRBS2,HGNC:18114,qkr58E-3,FBgn0022984
ENSG00000112232,KHDRBS2,HGNC:18114,qkr58E-1,FBgn0022986
ENSG00000102781,KATNAL1,HGNC:28361,kat-60L1,FBgn0037375
ENSG00000145736,GTF2H2,HGNC:4656,Ssl1,FBgn0037202
ENSG00000188338,SLC38A3,HGNC:18044,polyph,FBgn0033572
ENSG00000142676,RPL11,HGNC:10301,RpL11,FBgn0013325
ENSG00000179913,B3GNT3,HGNC:13528,brn,FBgn0000221
ENSG00000163795,ZNF513,HGNC:26498,CG6654,FBgn0038301
ENSG00000142731,PLK4,HGNC:11397,SAK,FBgn0026371
ENSG00000178093,TSSK6,HGNC:30410,Nuak1,FBgn0262617
ENSG00000156313,RPGR,HGNC:10295,CG7420,FBgn0031344
ENSG00000123584,MAGEA9,HGNC:6807,MAGE,FBgn0037481
ENSG00000075886,TUBA3D,HGNC:24071,alphaTub84D,FBgn0003885
ENSG00000100129,EIF3L,HGNC:18138,eIF3l,FBgn0036258
ENSG00000065320,NTN1,HGNC:8029,NetA,FBgn0015773
ENSG00000137218,FRS3,HGNC:16970,Dok,FBgn0029944
ENSG00000204020,LIPN,HGNC:23452,Lip1,FBgn0023496
ENSG00000204020,LIPN,HGNC:23452,Lip2,FBgn0024740
ENSG00000204020,LIPN,HGNC:23452,CG31872,FBgn0051872
ENSG00000168488,ATXN2L,HGNC:31326,Atx2,FBgn0041188
ENSG00000092096,SLC22A17,HGNC:23095,CG7333,FBgn0038715
ENSG00000092096,SLC22A17,HGNC:23095,Orct,FBgn0019952
ENSG00000092096,SLC22A17,HGNC:23095,CG4459,FBgn0038753
ENSG00000092096,SLC22A17,HGNC:23095,CG4462,FBgn0038752
ENSG00000092096,SLC22A17,HGNC:23095,CG16727,FBgn0038719
ENSG00000156931,VPS8,HGNC:29122,Vps8,FBgn0035704
ENSG00000182636,NDN,HGNC:7675,MAGE,FBgn0037481
ENSG00000156017,CARNMT1,HGNC:23435,CG11596,FBgn0023522
ENSG00000182771,GRID1,HGNC:4575,Ir68a,FBgn0036150
ENSG00000182771,GRID1,HGNC:4575,Ir92a,FBgn0038789
ENSG00000182771,GRID1,HGNC:4575,Ir76a,FBgn0260874
ENSG00000182771,GRID1,HGNC:4575,Ir7g,FBgn0029968
ENSG00000182771,GRID1,HGNC:4575,Ir7c,FBgn0029966
ENSG00000183474,GTF2H2C,HGNC:31394,Ssl1,FBgn0037202
ENSG00000117479,SLC19A2,HGNC:10938,CG6574,FBgn0037846
ENSG00000171056,SOX7,HGNC:18196,Sox102F,FBgn0039938
ENSG00000112210,RAB23,HGNC:14263,Rab23,FBgn0037364
ENSG00000163283,ALPP,HGNC:439,Alp9,FBgn0035620
ENSG00000163283,ALPP,HGNC:439,Alp6,FBgn0033423
ENSG00000163283,ALPP,HGNC:439,Alp8,FBgn0034712
ENSG00000095002,MSH2,HGNC:7325,spel1,FBgn0015546
ENSG00000196923,PDLIM7,HGNC:22958,Zasp52,FBgn0265991
ENSG00000165795,NDRG2,HGNC:14460,MESK2,FBgn0043070
ENSG00000115486,GGCX,HGNC:4247,GC,FBgn0035245
ENSG00000157335,CLEC18C,HGNC:28538,CG31286,FBgn0051286
ENSG00000157335,CLEC18C,HGNC:28538,scpr-A,FBgn0037889
ENSG00000157335,CLEC18C,HGNC:28538,CG8483,FBgn0038126
ENSG00000182872,RBM10,HGNC:9896,CG4896,FBgn0031319
ENSG00000180543,TSPYL5,HGNC:29367,CG3708,FBgn0040345
ENSG00000136875,PRPF4,HGNC:17349,U4-U6-60K,FBgn0036733
ENSG00000172977,KAT5,HGNC:5275,d4,FBgn0033015
ENSG00000001461,NIPAL3,HGNC:25233,spict,FBgn0032451
ENSG00000074201,CLNS1A,HGNC:2080,icln,FBgn0029079
ENSG00000164307,ERAP1,HGNC:18173,CG7653,FBgn0028935
ENSG00000164307,ERAP1,HGNC:18173,CG31343,FBgn0051343
ENSG00000164307,ERAP1,HGNC:18173,SP1029,FBgn0263236
ENSG00000104695,PPP2CB,HGNC:9300,mts,FBgn0004177
ENSG00000004534,RBM6,HGNC:9903,CG4896,FBgn0031319
ENSG00000164182,NDUFAF2,HGNC:28086,CG43346,FBgn0263051
ENSG00000135387,CAPRIN1,HGNC:6743,Capr,FBgn0042134
ENSG00000130304,SLC27A1,HGNC:10995,CG4563,FBgn0035006
ENSG00000130304,SLC27A1,HGNC:10995,CG11453,FBgn0038734
ENSG00000176853,FAM91A1,HGNC:26306,CG7600,FBgn0064766
ENSG00000196616,ADH1B,HGNC:250,Drat,FBgn0033188
ENSG00000256713,PGA5,HGNC:8887,CG17134,FBgn0032304
ENSG00000167749,KLK4,HGNC:6365,CG9673,FBgn0030775
ENSG00000167749,KLK4,HGNC:6365,CG3916,FBgn0038003
ENSG00000050030,NEXMIF,HGNC:29433,DNApol-zeta,FBgn0002891
ENSG00000197134,ZNF257,HGNC:13498,CG12299,FBgn0032295
ENSG00000107443,CCNJ,HGNC:23434,CycB,FBgn0000405
ENSG00000189420,ZFP92,HGNC:12865,az2,FBgn0025185
ENSG00000244474,UGT1A4,HGNC:12536,Ugt36A1,FBgn0015663
ENSG00000244474,UGT1A4,HGNC:12536,Ugt307A1,FBgn0031887
ENSG00000244474,UGT1A4,HGNC:12536,Ugt302K1,FBgn0040251
ENSG00000244474,UGT1A4,HGNC:12536,Ugt36E1,FBgn0027070
ENSG00000244474,UGT1A4,HGNC:12536,Ugt37D1,FBgn0040260
ENSG00000196589,MBD3L2B,HGNC:53435,MBD-like,FBgn0027950
ENSG00000141401,IMPA2,HGNC:6051,CG17028,FBgn0036552
ENSG00000182667,NTM,HGNC:17941,DIP-epsilon,FBgn0259714
ENSG00000185247,MAGEA11,HGNC:6798,MAGE,FBgn0037481
ENSG00000172531,PPP1CA,HGNC:9281,PpY-55A,FBgn0003140
ENSG00000163517,HDAC11,HGNC:19086,HDAC11,FBgn0051119
ENSG00000131844,MCCC2,HGNC:6937,Mccc2,FBgn0042083
ENSG00000107164,FUBP3,HGNC:4005,Imp,FBgn0285926
ENSG00000103035,PSMD7,HGNC:9565,Rpn8,FBgn0002787
ENSG00000075914,EXOSC7,HGNC:28112,Rrp42,FBgn0034065
ENSG00000132906,CASP9,HGNC:1511,Dronc,FBgn0026404
ENSG00000117569,PTBP2,HGNC:17662,heph,FBgn0011224
ENSG00000100330,MTMR3,HGNC:7451,mtm,FBgn0025742
ENSG00000100330,MTMR3,HGNC:7451,CG3530,FBgn0028497
ENSG00000149923,PPP4C,HGNC:9319,Pp4-19C,FBgn0023177
ENSG00000141338,ABCA8,HGNC:38,CG43672,FBgn0263747
ENSG00000141338,ABCA8,HGNC:38,CG1494,FBgn0031169
ENSG00000198610,AKR1C4,HGNC:387,CG6083,FBgn0036183
ENSG00000130590,SAMD10,HGNC:16129,ave,FBgn0050476
ENSG00000180376,CCDC66,HGNC:27709,CG13251,FBgn0037014
ENSG00000166828,SCNN1G,HGNC:10602,ppk5,FBgn0053289
ENSG00000166828,SCNN1G,HGNC:10602,Nach,FBgn0024319
ENSG00000135083,CCNJL,HGNC:25876,CycB,FBgn0000405
ENSG00000143653,SCCPDH,HGNC:24275,Sccpdh1,FBgn0037298
ENSG00000186532,SMYD4,HGNC:21067,CG18213,FBgn0038470
ENSG00000186532,SMYD4,HGNC:21067,Smyd4-2,FBgn0036282
ENSG00000186532,SMYD4,HGNC:21067,dao,FBgn0028862
ENSG00000169967,MAP3K2,HGNC:6854,lic,FBgn0261524
ENSG00000141741,MIEN1,HGNC:28230,CG15456,FBgn0040650
ENSG00000096654,ZNF184,HGNC:12975,az2,FBgn0025185
ENSG00000110888,CAPRIN2,HGNC:21259,Capr,FBgn0042134
ENSG00000149452,SLC22A8,HGNC:10972,CG7333,FBgn0038715
ENSG00000149452,SLC22A8,HGNC:10972,Orct,FBgn0019952
ENSG00000149452,SLC22A8,HGNC:10972,CG4459,FBgn0038753
ENSG00000149452,SLC22A8,HGNC:10972,CG4462,FBgn0038752
ENSG00000149452,SLC22A8,HGNC:10972,CG16727,FBgn0038719
ENSG00000156787,TBC1D31,HGNC:30888,CG16896,FBgn0035073
ENSG00000125207,PIWIL1,HGNC:9007,aub,FBgn0000146
ENSG00000174607,UGT8,HGNC:12555,Ugt36A1,FBgn0015663
ENSG00000174607,UGT8,HGNC:12555,Ugt307A1,FBgn0031887
ENSG00000174607,UGT8,HGNC:12555,Ugt302K1,FBgn0040251
ENSG00000174607,UGT8,HGNC:12555,Ugt36E1,FBgn0027070
ENSG00000174607,UGT8,HGNC:12555,Ugt37D1,FBgn0040260
ENSG00000248487,ABHD14A,HGNC:24538,CG7632,FBgn0037071
ENSG00000117868,ESYT2,HGNC:22211,Esyt2,FBgn0266758
ENSG00000139970,RTN1,HGNC:10467,Rtnl1,FBgn0053113
ENSG00000129151,BBOX1,HGNC:964,CG5321,FBgn0030575
ENSG00000129151,BBOX1,HGNC:964,CG10814,FBgn0033830
ENSG00000100462,PRMT5,HGNC:10894,csul,FBgn0015925
ENSG00000131828,PDHA1,HGNC:8806,CG7024,FBgn0029722
ENSG00000204195,AWAT1,HGNC:23252,CG1946,FBgn0033216
ENSG00000186866,POFUT2,HGNC:14683,O-fut2,FBgn0027791
ENSG00000179562,GCC1,HGNC:19095,GCC88,FBgn0037881
ENSG00000167123,CERCAM,HGNC:23723,CG31915,FBgn0051915
ENSG00000137558,PI15,HGNC:8946,CG31286,FBgn0051286
ENSG00000137558,PI15,HGNC:8946,scpr-A,FBgn0037889
ENSG00000137558,PI15,HGNC:8946,CG8483,FBgn0038126
ENSG00000143549,TPM3,HGNC:12012,Tm1,FBgn0003721
ENSG00000166676,TVP23A,HGNC:20398,CG5021,FBgn0035944
ENSG00000169564,PCBP1,HGNC:8647,Imp,FBgn0285926
ENSG00000182450,KCNK4,HGNC:6279,CG42340,FBgn0259242
ENSG00000182450,KCNK4,HGNC:6279,CG10864,FBgn0038621
ENSG00000118707,TGIF2,HGNC:15764,hth,FBgn0001235
ENSG00000118707,TGIF2,HGNC:15764,vis,FBgn0033748
ENSG00000139433,GLTP,HGNC:24867,CG6299,FBgn0030641
ENSG00000103047,TANGO6,HGNC:25749,Tango6,FBgn0032728
ENSG00000167232,ZNF91,HGNC:13166,az2,FBgn0025185
ENSG00000167232,ZNF91,HGNC:13166,pzg,FBgn0259785
ENSG00000145220,LYAR,HGNC:26021,CG12909,FBgn0033507
ENSG00000196911,KPNA5,HGNC:6398,Kap-alpha1,FBgn0024889
ENSG00000150990,DHX37,HGNC:17210,kz,FBgn0001330
ENSG00000137801,THBS1,HGNC:11785,Tsp,FBgn0031850
ENSG00000064012,CASP8,HGNC:1509,Dronc,FBgn0026404
ENSG00000248483,POU5F2,HGNC:26367,vvl,FBgn0086680
ENSG00000140015,KCNH5,HGNC:6254,Cngl,FBgn0263257
ENSG00000105993,DNAJB6,HGNC:14888,CG5001,FBgn0031322
ENSG00000196600,SLC22A25,HGNC:32935,SLC22A,FBgn0037140
ENSG00000196600,SLC22A25,HGNC:32935,CG7333,FBgn0038715
ENSG00000196600,SLC22A25,HGNC:32935,Orct,FBgn0019952
ENSG00000196600,SLC22A25,HGNC:32935,CG4459,FBgn0038753
ENSG00000196600,SLC22A25,HGNC:32935,CG4462,FBgn0038752
ENSG00000196600,SLC22A25,HGNC:32935,CG16727,FBgn0038719
ENSG00000196600,SLC22A25,HGNC:32935,CG7458,FBgn0037144
ENSG00000176887,SOX11,HGNC:11191,Sox102F,FBgn0039938
ENSG00000135632,SMYD5,HGNC:16258,Smyd5,FBgn0038869
ENSG00000213699,SLC35F6,HGNC:26055,Tango9,FBgn0260744
ENSG00000151023,ENKUR,HGNC:28388,CG16984,FBgn0062517
ENSG00000172766,NAA16,HGNC:26164,Naa15-16,FBgn0031020
ENSG00000066322,ELOVL1,HGNC:14418,sit,FBgn0038986
ENSG00000066322,ELOVL1,HGNC:14418,bond,FBgn0260942
ENSG00000066322,ELOVL1,HGNC:14418,ELOVL,FBgn0037534
ENSG00000153779,TGIF2LX,HGNC:18570,hth,FBgn0001235
ENSG00000153779,TGIF2LX,HGNC:18570,vis,FBgn0033748
ENSG00000128266,GNAZ,HGNC:4395,CG30054,FBgn0050054
ENSG00000103226,NOMO3,HGNC:25242,CG1371,FBgn0033482
ENSG00000168246,UBTD2,HGNC:24463,CG1172,FBgn0264712
ENSG00000187733,AMY1C,HGNC:476,Mal-A8,FBgn0033297
ENSG00000187733,AMY1C,HGNC:476,Mal-A2,FBgn0002569
ENSG00000115850,LCT,HGNC:6530,CG9701,FBgn0036659
ENSG00000213719,CLIC1,HGNC:2062,GstD6,FBgn0010042
ENSG00000213719,CLIC1,HGNC:2062,GstD3,FBgn0010039
ENSG00000213719,CLIC1,HGNC:2062,GstD10,FBgn0042206
ENSG00000213719,CLIC1,HGNC:2062,GstE7,FBgn0063493
ENSG00000213719,CLIC1,HGNC:2062,GstE5,FBgn0063495
ENSG00000213719,CLIC1,HGNC:2062,GstE10,FBgn0063499
ENSG00000213719,CLIC1,HGNC:2062,GstD8,FBgn0010044
ENSG00000123643,SLC36A1,HGNC:18761,polyph,FBgn0033572
ENSG00000132970,WASF3,HGNC:12734,SCAR,FBgn0041781
ENSG00000090097,PCBP4,HGNC:8652,Imp,FBgn0285926
ENSG00000259956,RBM15B,HGNC:24303,nonA-l,FBgn0015520
ENSG00000100299,ARSA,HGNC:713,Sulf1,FBgn0040271
ENSG00000131037,EPS8L1,HGNC:21295,aru,FBgn0029095
ENSG00000183305,MAGEA2B,HGNC:19340,MAGE,FBgn0037481
ENSG00000159423,ALDH4A1,HGNC:406,P5CDh1,FBgn0037138
ENSG00000159423,ALDH4A1,HGNC:406,CG6661,FBgn0036403
ENSG00000164626,KCNK5,HGNC:6280,CG42340,FBgn0259242
ENSG00000164626,KCNK5,HGNC:6280,CG10864,FBgn0038621
ENSG00000198843,SELENOT,HGNC:18136,SelT,FBgn0031670
ENSG00000108950,FAM20A,HGNC:23015,CG31145,FBgn0051145
ENSG00000065621,GSTO2,HGNC:23064,GstD6,FBgn0010042
ENSG00000065621,GSTO2,HGNC:23064,GstD3,FBgn0010039
ENSG00000065621,GSTO2,HGNC:23064,GstD10,FBgn0042206
ENSG00000065621,GSTO2,HGNC:23064,GstE7,FBgn0063493
ENSG00000065621,GSTO2,HGNC:23064,GstE5,FBgn0063495
ENSG00000065621,GSTO2,HGNC:23064,GstE10,FBgn0063499
ENSG00000065621,GSTO2,HGNC:23064,GstD8,FBgn0010044
ENSG00000065621,GSTO2,HGNC:23064,GstO3,FBgn0035904
ENSG00000140807,NKD1,HGNC:17045,PIP82,FBgn0024943
ENSG00000141316,SPACA3,HGNC:16260,CG16799,FBgn0034538
ENSG00000141316,SPACA3,HGNC:16260,LysE,FBgn0004428
ENSG00000141316,SPACA3,HGNC:16260,CG16756,FBgn0029765
ENSG00000141316,SPACA3,HGNC:16260,CG11159,FBgn0034539
ENSG00000156009,MAGEA8,HGNC:6806,MAGE,FBgn0037481
ENSG00000060558,GNA15,HGNC:4383,CG30054,FBgn0050054
ENSG00000107438,PDLIM1,HGNC:2067,Zasp52,FBgn0265991
ENSG00000180035,ZNF48,HGNC:13114,az2,FBgn0025185
ENSG00000139910,NOVA1,HGNC:7886,Imp,FBgn0285926
ENSG00000144445,KANSL1L,HGNC:26310,nsl1,FBgn0262527
ENSG00000197020,ZNF100,HGNC:12880,CG12299,FBgn0032295
ENSG00000184788,SATL1,HGNC:27992,CG4210,FBgn0038302
ENSG00000144895,EIF2A,HGNC:3254,CG7414,FBgn0037135
ENSG00000096401,CDC5L,HGNC:1743,Cdc5,FBgn0265574
ENSG00000069248,NUP133,HGNC:18016,Nup133,FBgn0039004
ENSG00000113441,LNPEP,HGNC:6656,CG7653,FBgn0028935
ENSG00000113441,LNPEP,HGNC:6656,CG31343,FBgn0051343
ENSG00000113441,LNPEP,HGNC:6656,SP1029,FBgn0263236
ENSG00000197375,SLC22A5,HGNC:10969,CG7333,FBgn0038715
ENSG00000197375,SLC22A5,HGNC:10969,Orct,FBgn0019952
ENSG00000197375,SLC22A5,HGNC:10969,CG4459,FBgn0038753
ENSG00000197375,SLC22A5,HGNC:10969,CG4462,FBgn0038752
ENSG00000197375,SLC22A5,HGNC:10969,CG16727,FBgn0038719
ENSG00000111615,KRR1,HGNC:5176,dbe,FBgn0020305
ENSG00000177106,EPS8L2,HGNC:21296,aru,FBgn0029095
ENSG00000135709,KIAA0513,HGNC:29058,CG17378,FBgn0031858
ENSG00000185238,PRMT3,HGNC:30163,Art6,FBgn0038189
ENSG00000123130,ACOT9,HGNC:17152,CG1774,FBgn0039856
ENSG00000176208,ATAD5,HGNC:25752,elg1,FBgn0036574
ENSG00000111678,C12orf57,HGNC:29521,CG15387,FBgn0031403
ENSG00000136867,SLC31A2,HGNC:11017,Ctr1A,FBgn0062413
ENSG00000136867,SLC31A2,HGNC:11017,Ctr1B,FBgn0062412
ENSG00000077380,DYNC1I2,HGNC:2964,sw,FBgn0003654
ENSG00000186976,EFCAB6,HGNC:24204,TpnC73F,FBgn0010424
ENSG00000186976,EFCAB6,HGNC:24204,TpnC41C,FBgn0013348
ENSG00000283335,MIR219B,HGNC:41823,mir-219,FBgn0262376
ENSG00000111046,MYF6,HGNC:7566,nau,FBgn0002922
ENSG00000228927,TSPY3,HGNC:33876,CG3708,FBgn0040345
ENSG00000130377,ACSBG2,HGNC:24174,CG4563,FBgn0035006
ENSG00000130377,ACSBG2,HGNC:24174,CG11453,FBgn0038734
ENSG00000164880,INTS1,HGNC:24555,IntS1,FBgn0034964
ENSG00000125084,WNT1,HGNC:12774,wg,FBgn0284084
ENSG00000171189,GRIK1,HGNC:4579,Ir68a,FBgn0036150
ENSG00000171189,GRIK1,HGNC:4579,Ir92a,FBgn0038789
ENSG00000171189,GRIK1,HGNC:4579,Ir76a,FBgn0260874
ENSG00000171189,GRIK1,HGNC:4579,Ir7g,FBgn0029968
ENSG00000171189,GRIK1,HGNC:4579,Ir7c,FBgn0029966
ENSG00000173404,INSM1,HGNC:6090,nerfin-1,FBgn0028999
ENSG00000111110,PPM1H,HGNC:18583,alph,FBgn0086361
ENSG00000105205,CLC,HGNC:2014,CG13950,FBgn0031289
ENSG00000105205,CLC,HGNC:2014,CG11374,FBgn0031214
ENSG00000138068,SULT6B1,HGNC:33433,St1,FBgn0034887
ENSG00000065518,NDUFB4,HGNC:7699,ND-B15,FBgn0033961
ENSG00000224051,CPTP,HGNC:28116,CG6299,FBgn0030641
ENSG00000158748,HTR6,HGNC:5301,5-HT7,FBgn0004573
ENSG00000166825,ANPEP,HGNC:500,CG7653,FBgn0028935
ENSG00000166825,ANPEP,HGNC:500,CG31343,FBgn0051343
ENSG00000166825,ANPEP,HGNC:500,SP1029,FBgn0263236
ENSG00000161031,PGLYRP2,HGNC:30013,PGRP-SD,FBgn0035806
ENSG00000151632,AKR1C2,HGNC:385,CG6083,FBgn0036183
ENSG00000177602,HASPIN,HGNC:19682,pll,FBgn0010441
ENSG00000130830,MPP1,HGNC:7219,metro,FBgn0050021
ENSG00000153207,AHCTF1,HGNC:24618,Elys,FBgn0031052
ENSG00000007944,MYLIP,HGNC:21155,dnr1,FBgn0260866
ENSG00000198670,LPA,HGNC:6667,CG33459,FBgn0053459
ENSG00000198929,NOS1AP,HGNC:16859,numb,FBgn0002973
ENSG00000148690,FRA10AC1,HGNC:1162,CG16890,FBgn0028932
ENSG00000111602,TIMELESS,HGNC:11813,timeout,FBgn0038118
ENSG00000140451,PIF1,HGNC:26220,Pif1,FBgn0031540
ENSG00000185386,MAPK11,HGNC:6873,p38a,FBgn0015765
ENSG00000116095,PLEKHA3,HGNC:14338,CG6299,FBgn0030641
ENSG00000163295,ALPI,HGNC:437,Alp9,FBgn0035620
ENSG00000163295,ALPI,HGNC:437,Alp6,FBgn0033423
ENSG00000163295,ALPI,HGNC:437,Alp8,FBgn0034712
ENSG00000153214,TMEM87B,HGNC:25913,CG17660,FBgn0031356
ENSG00000145495,MARCHF6,HGNC:30550,CG1317,FBgn0035333
ENSG00000146216,TTBK1,HGNC:19140,CG9962,FBgn0031441
ENSG00000183166,CALN1,HGNC:13248,CG13526,FBgn0034774
ENSG00000116688,MFN2,HGNC:16877,Marf,FBgn0029870
ENSG00000099917,MED15,HGNC:14248,MED15,FBgn0027592
ENSG00000145506,NKD2,HGNC:17046,PIP82,FBgn0024943
ENSG00000146282,RARS2,HGNC:21406,ArgRS-m,FBgn0037526
ENSG00000092201,SUPT16H,HGNC:11465,dre4,FBgn0002183
ENSG00000259803,SLC22A31,HGNC:27091,CG7333,FBgn0038715
ENSG00000259803,SLC22A31,HGNC:27091,Orct,FBgn0019952
ENSG00000259803,SLC22A31,HGNC:27091,CG4459,FBgn0038753
ENSG00000259803,SLC22A31,HGNC:27091,CG4462,FBgn0038752
ENSG00000259803,SLC22A31,HGNC:27091,CG16727,FBgn0038719
ENSG00000198945,L3MBTL3,HGNC:23035,Scm,FBgn0003334
ENSG00000124217,MOCS3,HGNC:15765,Uba4,FBgn0032054
ENSG00000002549,LAP3,HGNC:18449,S-Lap8,FBgn0034132
ENSG00000002549,LAP3,HGNC:18449,S-Lap1,FBgn0035915
ENSG00000128340,RAC2,HGNC:9802,Rac1,FBgn0010333
ENSG00000172031,EPHX4,HGNC:23758,CG7632,FBgn0037071
ENSG00000112078,KCTD20,HGNC:21052,mri,FBgn0035107
ENSG00000103196,CRISPLD2,HGNC:25248,CG31286,FBgn0051286
ENSG00000103196,CRISPLD2,HGNC:25248,scpr-A,FBgn0037889
ENSG00000103196,CRISPLD2,HGNC:25248,CG8483,FBgn0038126
ENSG00000156675,RAB11FIP1,HGNC:30265,Rip11,FBgn0027335
ENSG00000171148,TADA3,HGNC:19422,Ada3,FBgn0030891
ENSG00000131400,NAPSA,HGNC:13395,CG17134,FBgn0032304
ENSG00000101442,ACTR5,HGNC:14671,Arp5,FBgn0038576
ENSG00000167972,ABCA3,HGNC:33,CG1494,FBgn0031169
ENSG00000105131,EPHX3,HGNC:23760,CG7632,FBgn0037071
ENSG00000232030,MAGEB6B,HGNC:28824,MAGE,FBgn0037481
ENSG00000165996,HACD1,HGNC:9639,Hacd1,FBgn0032394
ENSG00000149806,FAU,HGNC:3597,RpS30,FBgn0038834
ENSG00000129460,NGDN,HGNC:20271,CG11030,FBgn0031736
ENSG00000197930,ERO1A,HGNC:13280,Ero1L,FBgn0261274
ENSG00000184232,OAF,HGNC:28752,oaf,FBgn0011818
ENSG00000129028,THAP10,HGNC:23193,Scm,FBgn0003334
ENSG00000130517,PGPEP1,HGNC:13568,CG32147,FBgn0047178
ENSG00000174586,ZNF497,HGNC:23714,az2,FBgn0025185
ENSG00000174586,ZNF497,HGNC:23714,pzg,FBgn0259785
ENSG00000213983,AP1G2,HGNC:556,AP-1gamma,FBgn0030089
ENSG00000211455,STK38L,HGNC:17848,trc,FBgn0003744
ENSG00000186310,NAP1L3,HGNC:7639,CG3708,FBgn0040345
ENSG00000197111,PCBP2,HGNC:8648,Imp,FBgn0285926
ENSG00000130193,THEM6,HGNC:29656,CG4660,FBgn0029839
ENSG00000263353,PPIAL4A,HGNC:24369,CG8336,FBgn0036020
ENSG00000185129,PURA,HGNC:9701,Pur-alpha,FBgn0022361
ENSG00000165509,MAGEC3,HGNC:23798,MAGE,FBgn0037481
ENSG00000116560,SFPQ,HGNC:10774,nonA-l,FBgn0015520
ENSG00000187630,DHRS4L2,HGNC:19731,CG31546,FBgn0051546
ENSG00000187630,DHRS4L2,HGNC:19731,CG31548,FBgn0051548
ENSG00000183569,SERHL2,HGNC:29446,CG7632,FBgn0037071
ENSG00000229183,PGA4,HGNC:8886,CG17134,FBgn0032304
ENSG00000089225,TBX5,HGNC:11604,mid,FBgn0261963
ENSG00000120289,MAGEB4,HGNC:6811,MAGE,FBgn0037481
ENSG00000157322,CLEC18A,HGNC:30388,CG31286,FBgn0051286
ENSG00000157322,CLEC18A,HGNC:30388,scpr-A,FBgn0037889
ENSG00000157322,CLEC18A,HGNC:30388,CG8483,FBgn0038126
ENSG00000112941,TENT4A,HGNC:16705,Trf4-1,FBgn0030049
ENSG00000198039,ZNF273,HGNC:13067,CG12299,FBgn0032295
ENSG00000167969,ECI1,HGNC:2703,CG4598,FBgn0032160
ENSG00000107731,UNC5B,HGNC:12568,unc-5,FBgn0034013
ENSG00000164031,DNAJB14,HGNC:25881,CG5001,FBgn0031322
ENSG00000163110,PDLIM5,HGNC:17468,Zasp52,FBgn0265991
ENSG00000113396,SLC27A6,HGNC:11000,CG4563,FBgn0035006
ENSG00000113396,SLC27A6,HGNC:11000,CG11453,FBgn0038734
ENSG00000115540,MOB4,HGNC:17261,Mob4,FBgn0259483
ENSG00000124493,GRM4,HGNC:4596,mtt,FBgn0050361
ENSG00000196262,PPIA,HGNC:9253,CG8336,FBgn0036020
ENSG00000110092,CCND1,HGNC:1582,CycB,FBgn0000405
ENSG00000003987,MTMR7,HGNC:7454,mtm,FBgn0025742
ENSG00000003987,MTMR7,HGNC:7454,CG3530,FBgn0028497
ENSG00000170310,STX8,HGNC:11443,Syx6,FBgn0037084
ENSG00000038210,PI4K2B,HGNC:18215,Pi4KIIalpha,FBgn0037339
ENSG00000163581,SLC2A2,HGNC:11006,CG32054,FBgn0052054
ENSG00000163581,SLC2A2,HGNC:11006,sut3,FBgn0028561
ENSG00000163581,SLC2A2,HGNC:11006,sut1,FBgn0028563
ENSG00000163581,SLC2A2,HGNC:11006,CG15406,FBgn0031517
ENSG00000163581,SLC2A2,HGNC:11006,CG15408,FBgn0031523
ENSG00000163581,SLC2A2,HGNC:11006,CG42826,FBgn0262008
ENSG00000184677,ZBTB40,HGNC:29045,CG15336,FBgn0030009
ENSG00000184677,ZBTB40,HGNC:29045,CG44002,FBgn0264744
ENSG00000118971,CCND2,HGNC:1583,CycB,FBgn0000405
ENSG00000102539,MLNR,HGNC:4495,ETHR,FBgn0038874
ENSG00000184210,DGAT2L6,HGNC:23250,CG1946,FBgn0033216
ENSG00000152763,DNAI4,HGNC:26252,CG13930,FBgn0035256
ENSG00000139174,PRICKLE1,HGNC:17019,Tes,FBgn0034223
ENSG00000104044,OCA2,HGNC:8101,CG31693,FBgn0051693
ENSG00000062096,ARSF,HGNC:721,Sulf1,FBgn0040271
ENSG00000198488,B3GNT6,HGNC:24141,brn,FBgn0000221
ENSG00000198488,B3GNT6,HGNC:24141,GalT1,FBgn0053145
ENSG00000189132,FAM47B,HGNC:26659,dia,FBgn0011202
ENSG00000189132,FAM47B,HGNC:26659,capu,FBgn0000256
ENSG00000188316,ENO4,HGNC:31670,Eno,FBgn0000579
ENSG00000137955,RABGGTB,HGNC:9796,betaggt-II,FBgn0028970
ENSG00000167614,TTYH1,HGNC:13476,tty,FBgn0015558
ENSG00000138867,GUCD1,HGNC:14237,CG13760,FBgn0040375
ENSG00000183336,BOLA2,HGNC:29488,CG33672,FBgn0061360
ENSG00000187021,PNLIPRP1,HGNC:9156,CG18258,FBgn0265267
ENSG00000187021,PNLIPRP1,HGNC:9156,CG17191,FBgn0039473
